"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","Input.image_url","Answer.c9","Answer.c10","Answer.c1","Answer.c2","Answer.c3","Answer.c4","Answer.c5","Answer.c6","Answer.c7","Answer.c8","Approve","Reject"
"1BXJF2BK03SW5H9P9PJTQOFXSQRCF4","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:13 GMT 2010","3","","120","259200","Wed May 05 18:48:13 GMT 2010","241","","1ABGFUBZX10V1NSCH5JSLX11LU5NJ2","A3FWTYZX45TS4M","Approved","Wed Apr 28 18:57:45 GMT 2010","Wed Apr 28 18:58:11 GMT 2010","Sat May 01 18:58:11 GMT 2010","Wed Apr 28 14:30:34 PDT 2010","","","26","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0203.jpeg","8","2","1","m","7","5","0","D","1","2"
"1BXJF2BK03SW5H9P9PJTQOFXSQRCF4","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:13 GMT 2010","3","","120","259200","Wed May 05 18:48:13 GMT 2010","241","","1C52BPG9FMLX988PQFBYIPLSRDOBHX","A18OBAH8EXBADM","Approved","Wed Apr 28 19:05:31 GMT 2010","Wed Apr 28 19:06:24 GMT 2010","Sat May 01 19:06:24 GMT 2010","Wed Apr 28 14:30:36 PDT 2010","","","53","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0203.jpeg","8","z","l","m","7","5","0","D","1","2"
"129GXUOWDBQANOYMF0X2OHB9NQVWAJ","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:36 GMT 2010","3","","120","259200","Wed May 05 18:48:36 GMT 2010","121","","120S589TU1GSB4M9IGUMLAPQ6ISS2X","A1JAAPJ58HP8T8","Approved","Wed Apr 28 19:17:49 GMT 2010","Wed Apr 28 19:18:21 GMT 2010","Sat May 01 19:18:21 GMT 2010","Wed Apr 28 14:29:24 PDT 2010","","","32","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0002.jpeg","U","8","6","l","6","3","0","0","2","8"
"129GXUOWDBQANOYMF0X2OHB9NQVWAJ","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:36 GMT 2010","3","","120","259200","Wed May 05 18:48:36 GMT 2010","121","","19PRC55ZOO3ZC13JVML8T9Y3AZEJ27","A2AJJSDDDUZSR2","Approved","Wed Apr 28 19:09:23 GMT 2010","Wed Apr 28 19:09:56 GMT 2010","Sat May 01 19:09:56 GMT 2010","Wed Apr 28 14:29:23 PDT 2010","","","33","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0002.jpeg","U","8","6","l","6","3","0","0","2","8"
"129GXUOWDBQANOYMF0X2OHB9NQVWAJ","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:36 GMT 2010","3","","120","259200","Wed May 05 18:48:36 GMT 2010","121","","1CI4FV7X0D2DD1FYV5ZOK0109YDWEH","A3FWTYZX45TS4M","Approved","Wed Apr 28 19:11:36 GMT 2010","Wed Apr 28 19:12:08 GMT 2010","Sat May 01 19:12:08 GMT 2010","Wed Apr 28 14:29:32 PDT 2010","","","32","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0002.jpeg","V","8","6","1","6","3","0","0","2","8"
"19HV7YF3EUYRA97VO09W5NS8PTYR9W","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:13 GMT 2010","3","","120","259200","Wed May 05 18:48:13 GMT 2010","64","","120S589TU1GSB4M9IGUMLAPQ6IR2S6","A3H8UPD2WZ7FKW","Approved","Wed Apr 28 19:04:43 GMT 2010","Wed Apr 28 19:05:05 GMT 2010","Sat May 01 19:05:05 GMT 2010","Wed Apr 28 14:30:41 PDT 2010","","","22","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0204.jpeg","8","8","7","2","0","4","j","9","9","7"
"19HV7YF3EUYRA97VO09W5NS8PTYR9W","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:13 GMT 2010","3","","120","259200","Wed May 05 18:48:13 GMT 2010","64","","1H1K0XJEIC83KGY9LHWXGETNFY6MOL","A14X4K5DRYLPGC","Approved","Wed Apr 28 19:14:54 GMT 2010","Wed Apr 28 19:15:17 GMT 2010","Sat May 01 19:15:17 GMT 2010","Wed Apr 28 14:30:36 PDT 2010","","","23","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0204.jpeg","8","8","7","2","o","4","j","9","9","7"
"19HV7YF3EUYRA97VO09W5NS8PTYR9W","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:13 GMT 2010","3","","120","259200","Wed May 05 18:48:13 GMT 2010","64","","1NTXDWDSUPGLAL2B9ZYPOK9LT2OGNR","A2PN8IIS7U9YX1","Approved","Wed Apr 28 19:15:56 GMT 2010","Wed Apr 28 19:16:12 GMT 2010","Sat May 01 19:16:12 GMT 2010","Wed Apr 28 14:30:46 PDT 2010","","","16","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0204.jpeg","8","8","7","2","o","4","J","9","9","7"
"1BZY63T6ZYV7XBOTUEX92SOF8DHTOP","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:13 GMT 2010","3","","120","259200","Wed May 05 18:48:13 GMT 2010","158","","1AT1U3KHTWDHGFPYG0V6YXFCFANGE2","AM4KNR4HIXULC","Approved","Wed Apr 28 19:12:34 GMT 2010","Wed Apr 28 19:13:16 GMT 2010","Sat May 01 19:13:16 GMT 2010","Wed Apr 28 14:30:40 PDT 2010","","","42","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0205.jpeg","6","P","5","2","0","7","9","Q","8","5"
"1BZY63T6ZYV7XBOTUEX92SOF8DHTOP","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:13 GMT 2010","3","","120","259200","Wed May 05 18:48:13 GMT 2010","158","","1MPKXRBF11NHWMISMG8R4KUICWS3SJ","A3K6WOD6YODGVF","Approved","Wed Apr 28 19:09:00 GMT 2010","Wed Apr 28 19:09:16 GMT 2010","Sat May 01 19:09:16 GMT 2010","Wed Apr 28 14:30:39 PDT 2010","","","16","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0205.jpeg","6","P","5","2","0","7","9","Q","8","5"
"1BZY63T6ZYV7XBOTUEX92SOF8DHTOP","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:13 GMT 2010","3","","120","259200","Wed May 05 18:48:13 GMT 2010","158","","1V33V1SOTYML12XGZRME9RPR4SINZN","A3NQ31GAA0NGOU","Approved","Wed Apr 28 19:04:44 GMT 2010","Wed Apr 28 19:05:38 GMT 2010","Sat May 01 19:05:38 GMT 2010","Wed Apr 28 14:30:49 PDT 2010","","","54","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0205.jpeg","b","p","5","2","0","7","9","Q","8","s"
"183F0110XKVER30LHR7RF76NWMJLUR","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:36 GMT 2010","3","","120","259200","Wed May 05 18:48:36 GMT 2010","172","","16TVZAKHGDUYI69NF3X7451QMI61LB","A3MTQTI651I5M6","Approved","Wed Apr 28 19:07:32 GMT 2010","Wed Apr 28 19:08:20 GMT 2010","Sat May 01 19:08:20 GMT 2010","Wed Apr 28 14:29:51 PDT 2010","","","48","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0003.jpeg","4","8","Q","8","5","4","6","r","2","y"
"183F0110XKVER30LHR7RF76NWMJLUR","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:36 GMT 2010","3","","120","259200","Wed May 05 18:48:36 GMT 2010","172","","1HIEY0SB0H59IC5LNAIDW4IC3KFLIL","A14X4K5DRYLPGC","Approved","Wed Apr 28 18:53:23 GMT 2010","Wed Apr 28 18:53:48 GMT 2010","Sat May 01 18:53:48 GMT 2010","Wed Apr 28 14:30:06 PDT 2010","","","25","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0003.jpeg","4","8","q","8","s","4","6","r","z","y"
"183F0110XKVER30LHR7RF76NWMJLUR","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:36 GMT 2010","3","","120","259200","Wed May 05 18:48:36 GMT 2010","172","","1T853ZZ0ML28USY605JH111JQTAOKH","A23QGLAN8YS6MB","Approved","Wed Apr 28 19:11:33 GMT 2010","Wed Apr 28 19:11:59 GMT 2010","Sat May 01 19:11:59 GMT 2010","Wed Apr 28 14:29:54 PDT 2010","","","26","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0003.jpeg","4","8","q","8","s","4","6","v","2","y"
"131T4IB9C5XMZAT40INM569YT1DLQM","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:14 GMT 2010","3","","120","259200","Wed May 05 18:48:14 GMT 2010","183","","14328VMLT6WQBUMI8S2JDIOBLK1OC4","A3H8UPD2WZ7FKW","Approved","Wed Apr 28 19:09:48 GMT 2010","Wed Apr 28 19:10:05 GMT 2010","Sat May 01 19:10:05 GMT 2010","Wed Apr 28 14:29:31 PDT 2010","","","17","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0206.jpeg","1","N","6","Z","z","B","9","8","8","2"
"131T4IB9C5XMZAT40INM569YT1DLQM","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:14 GMT 2010","3","","120","259200","Wed May 05 18:48:14 GMT 2010","183","","1DFAL7OSW4JLOH1Q96AFHGESE68WJ1","A1CM5L884NQ7Y9","Approved","Wed Apr 28 18:52:09 GMT 2010","Wed Apr 28 18:52:30 GMT 2010","Sat May 01 18:52:30 GMT 2010","Wed Apr 28 14:29:31 PDT 2010","","","21","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0206.jpeg","i","n","6","z","z","b","9","8","8","2"
"131T4IB9C5XMZAT40INM569YT1DLQM","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:14 GMT 2010","3","","120","259200","Wed May 05 18:48:14 GMT 2010","183","","1M8WE1526QMKC0ZVYHA3RAB6DL51EO","A1JAAPJ58HP8T8","Approved","Wed Apr 28 19:06:16 GMT 2010","Wed Apr 28 19:06:59 GMT 2010","Sat May 01 19:06:59 GMT 2010","Wed Apr 28 14:29:24 PDT 2010","","","43","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0206.jpeg","l","N","6","Z","z","B","9","8","8","2"
"11Z107580XL5Y59REYWOFVCI24W4NQ","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:13 GMT 2010","3","","120","259200","Wed May 05 18:48:13 GMT 2010","110","","10WJDONOG0JJ5Y7V6VK1XJFDIKATG5","A3H8UPD2WZ7FKW","Approved","Wed Apr 28 19:12:15 GMT 2010","Wed Apr 28 19:12:33 GMT 2010","Sat May 01 19:12:33 GMT 2010","Wed Apr 28 14:29:25 PDT 2010","","","18","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0207.jpeg","4","N","Y","9","2","3","7","2","M","2"
"11Z107580XL5Y59REYWOFVCI24W4NQ","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:13 GMT 2010","3","","120","259200","Wed May 05 18:48:13 GMT 2010","110","","18ZQOPCS8FWY2BCJWSORHS4IE7WKHP","A2PN8IIS7U9YX1","Approved","Wed Apr 28 18:54:07 GMT 2010","Wed Apr 28 18:55:11 GMT 2010","Sat May 01 18:55:11 GMT 2010","Wed Apr 28 14:29:19 PDT 2010","","","64","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0207.jpeg","4","N","y","9","2","3","1","2","m","2"
"11Z107580XL5Y59REYWOFVCI24W4NQ","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:13 GMT 2010","3","","120","259200","Wed May 05 18:48:13 GMT 2010","110","","1CTODXIARPNMFB1ZSB5PPSP77Q3JDG","A1HFR4IA9HGYR","Approved","Wed Apr 28 19:12:50 GMT 2010","Wed Apr 28 19:13:26 GMT 2010","Sat May 01 19:13:26 GMT 2010","Wed Apr 28 14:29:23 PDT 2010","","","36","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0207.jpeg","4","M","y","9","2","3","7","2","m","2"
"13WGYPT321Q38TTZ0R9UYU00P3JFFI","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:36 GMT 2010","3","","120","259200","Wed May 05 18:48:36 GMT 2010","52","","14DRQO6OTSQJ3GOCXKE66KHBBSW9VB","A2PN8IIS7U9YX1","Approved","Wed Apr 28 19:16:45 GMT 2010","Wed Apr 28 19:16:58 GMT 2010","Sat May 01 19:16:58 GMT 2010","Wed Apr 28 14:29:14 PDT 2010","","","13","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0004.jpeg","3","8","D","1","m","O","4","L","9","8"
"13WGYPT321Q38TTZ0R9UYU00P3JFFI","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:36 GMT 2010","3","","120","259200","Wed May 05 18:48:36 GMT 2010","52","","1OFL5XWIYEFXOEZWGBDWF7EPB0M3VO","A3K6WOD6YODGVF","Approved","Wed Apr 28 19:10:20 GMT 2010","Wed Apr 28 19:10:47 GMT 2010","Sat May 01 19:10:47 GMT 2010","Wed Apr 28 14:29:24 PDT 2010","","","27","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0004.jpeg","3","8","D","I","m","O","t","l","P","8"
"13WGYPT321Q38TTZ0R9UYU00P3JFFI","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:36 GMT 2010","3","","120","259200","Wed May 05 18:48:36 GMT 2010","52","","1RX7N0X2P38B6W0AUFWLCI9N12PF52","A23QGLAN8YS6MB","Approved","Wed Apr 28 19:14:46 GMT 2010","Wed Apr 28 19:15:44 GMT 2010","Sat May 01 19:15:44 GMT 2010","Wed Apr 28 14:29:33 PDT 2010","","","58","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0004.jpeg","3","8","D","i","m","o","x","i","p","8"
"1419COWXWP98C2CRPBN2KTP9SN6FA5","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:14 GMT 2010","3","","120","259200","Wed May 05 18:48:14 GMT 2010","237","","13H91BK5FLQYWSHPWSY0NMHLCOAZUQ","A1CM5L884NQ7Y9","Approved","Wed Apr 28 18:55:22 GMT 2010","Wed Apr 28 18:55:48 GMT 2010","Sat May 01 18:55:48 GMT 2010","Wed Apr 28 14:29:32 PDT 2010","","","26","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0208.jpeg","4","5","0","4","1","0","4","1","1","2"
"1419COWXWP98C2CRPBN2KTP9SN6FA5","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:14 GMT 2010","3","","120","259200","Wed May 05 18:48:14 GMT 2010","237","","1418TI56V07IQYUGHVFBNEJRG1WSGF","AVWJPWUEE3U4Q","Approved","Wed Apr 28 18:58:50 GMT 2010","Wed Apr 28 18:59:35 GMT 2010","Sat May 01 18:59:35 GMT 2010","Wed Apr 28 14:29:21 PDT 2010","","","45","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0208.jpeg","4","5","0","4","1","0","4","1","1","2"
"1419COWXWP98C2CRPBN2KTP9SN6FA5","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 18:48:14 GMT 2010","3","","120","259200","Wed May 05 18:48:14 GMT 2010","237","","1WS5LNW6462TSZCMH417W5WM3CSMHX","A3H8UPD2WZ7FKW","Approved","Wed Apr 28 19:11:23 GMT 2010","Wed Apr 28 19:11:37 GMT 2010","Sat May 01 19:11:37 GMT 2010","Wed Apr 28 14:29:18 PDT 2010","","","14","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0208.jpeg","4","5","o","4","1","O","4","1","1","2"
