"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","Input.image_url","Answer.c9","Answer.c10","Answer.c1","Answer.c2","Answer.c3","Answer.c4","Answer.c5","Answer.c6","Answer.c7","Answer.c8","Approve","Reject"
"114NJVL2JN75JFFUQGJU2IM0KH6WFG","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:15 GMT 2010","3","","120","259200","Sat Jun 05 21:52:15 GMT 2010","91","","1IEZJPMCG901P5TWPUIRPFQ0QDIC3E","A8IWFJYZK58XB","Submitted","Sat May 29 22:07:23 GMT 2010","Sat May 29 22:07:34 GMT 2010","Tue Jun 01 22:07:34 GMT 2010","","","","11","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0098.jpeg","7","2","4","2","5","3","8","0","0","5"
"114NJVL2JN75JFFUQGJU2IM0KH6WFG","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:15 GMT 2010","3","","120","259200","Sat Jun 05 21:52:15 GMT 2010","91","","1TOK4EQL7BF0GMSW8OXUXO6T64RDOB","A3GQO6OXH6FZNA","Submitted","Sat May 29 22:13:05 GMT 2010","Sat May 29 22:13:15 GMT 2010","Tue Jun 01 15:13:15 PDT 2010","","","","10","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0098.jpeg","7","2","4","5","5","3","3","0","0","5"
"129GXUOWDBQANOYMF0X2OHB9N1TWA3","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:09 GMT 2010","3","","120","259200","Sat Jun 05 21:52:09 GMT 2010","221","","10NJIFOQZ5JIWEVM4C0RRDWIQLWG10","A3B031YKKWFYFM","Submitted","Sat May 29 22:00:48 GMT 2010","Sat May 29 22:01:12 GMT 2010","Tue Jun 01 15:01:12 PDT 2010","","","","24","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0009.jpeg","2","7","6","3","4","9","1","0","5","6"
"129GXUOWDBQANOYMF0X2OHB9N1TWA3","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:09 GMT 2010","3","","120","259200","Sat Jun 05 21:52:09 GMT 2010","221","","11DF0110XKVER30LHR7RF76NXZFLUA","A3GQO6OXH6FZNA","Submitted","Sat May 29 21:53:16 GMT 2010","Sat May 29 21:53:32 GMT 2010","Tue Jun 01 21:53:32 GMT 2010","","","","16","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0009.jpeg","2","7","6","3","4","9","1","0","5","6"
"129GXUOWDBQANOYMF0X2OHB9N1TWA3","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:09 GMT 2010","3","","120","259200","Sat Jun 05 21:52:09 GMT 2010","221","","1PSORP84BTMUA7LIHF8EGWA6ZTT76M","A1G32DQRPRCZVW","Submitted","Sat May 29 21:56:31 GMT 2010","Sat May 29 21:56:52 GMT 2010","Tue Jun 01 21:56:52 GMT 2010","","","","21","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0009.jpeg","2","7","6","3","4","9","1","0","5","6"
"12G5ICKFHB4F6Y3ELEXYJSVF5JEWBY","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:10 GMT 2010","3","","120","259200","Sat Jun 05 21:52:10 GMT 2010","92","","13YY3XAHRSLZFUNAHM7IAIJRDV14ZR","A2W2ZEI7WUASOW","Submitted","Sat May 29 22:07:33 GMT 2010","Sat May 29 22:08:14 GMT 2010","Tue Jun 01 22:08:14 GMT 2010","","","","41","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0021.jpeg","1","7","6","9","6","1","0","9","7","3"
"12G5ICKFHB4F6Y3ELEXYJSVF5JEWBY","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:10 GMT 2010","3","","120","259200","Sat Jun 05 21:52:10 GMT 2010","92","","1BC2H5WKJ9UTWKRKCJLXJCD47N8IGV","A8IWFJYZK58XB","Submitted","Sat May 29 22:10:05 GMT 2010","Sat May 29 22:10:19 GMT 2010","Tue Jun 01 15:10:19 PDT 2010","","","","14","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0021.jpeg","4","7","6","9","6","1","0","9","7","3"
"12G5ICKFHB4F6Y3ELEXYJSVF5JEWBY","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:10 GMT 2010","3","","120","259200","Sat Jun 05 21:52:10 GMT 2010","92","","1BI62W3LRXCJGDPID12VGI1RZNZ6PS","A15MN5MDG4D7Q9","Submitted","Sat May 29 21:53:30 GMT 2010","Sat May 29 21:54:18 GMT 2010","Tue Jun 01 21:54:18 GMT 2010","","","","48","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0021.jpeg","1","7","6","9","6","3","0","9","3","3"
"12XQAP005GLYA076MTIBB6NVA9HMV4","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:13 GMT 2010","3","","120","259200","Sat Jun 05 21:52:13 GMT 2010","162","","1F0BH3KZA7KCA0WYEB6SZF4VKEPDYL","A2HZ8CGOYL86XB","Submitted","Sat May 29 22:01:48 GMT 2010","Sat May 29 22:02:02 GMT 2010","Tue Jun 01 22:02:02 GMT 2010","","","","14","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0064.jpeg","2","2","9","7","6","7","6","2","2","3"
"12XQAP005GLYA076MTIBB6NVA9HMV4","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:13 GMT 2010","3","","120","259200","Sat Jun 05 21:52:13 GMT 2010","162","","1H5ZUQSRE3KA7W5ZDYZIDNZW8797HN","AZ5RMCAGTME2","Submitted","Sat May 29 21:57:55 GMT 2010","Sat May 29 21:58:13 GMT 2010","Tue Jun 01 21:58:13 GMT 2010","","","","18","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0064.jpeg","2","5","9","7","6","7","6","2","2","3"
"12XQAP005GLYA076MTIBB6NVA9HMV4","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:13 GMT 2010","3","","120","259200","Sat Jun 05 21:52:13 GMT 2010","162","","1HUJOOY8689LFUJV3TQ82MWB94L0S2","A339SG6F8ZDJZP","Submitted","Sat May 29 22:13:28 GMT 2010","Sat May 29 22:14:13 GMT 2010","Tue Jun 01 15:14:13 PDT 2010","","","","45","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0064.jpeg","2","2","9","9","6","7","6","2","2","3"
"131UXVLY9VV4QZOOHL48N3VE8KPK4L","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:13 GMT 2010","3","","120","259200","Sat Jun 05 21:52:13 GMT 2010","236","","106O9GB32QGPJ57C544S8IC1GO7JME","ANUKTJIKTSTOQ","Submitted","Sat May 29 21:54:53 GMT 2010","Sat May 29 21:55:28 GMT 2010","Tue Jun 01 21:55:28 GMT 2010","","","","35","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0067.jpeg","1","0","3","5","4","5","0","6","2","1"
"131UXVLY9VV4QZOOHL48N3VE8KPK4L","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:13 GMT 2010","3","","120","259200","Sat Jun 05 21:52:13 GMT 2010","236","","10ZQG8DIBFO9DAKZ13311MGI2L8ZF8","A1TCURESP0T0NM","Submitted","Sat May 29 21:54:13 GMT 2010","Sat May 29 21:54:31 GMT 2010","Tue Jun 01 21:54:31 GMT 2010","","","","18","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0067.jpeg","1","0","3","5","4","5","0","6","2","1"
"131UXVLY9VV4QZOOHL48N3VE8KPK4L","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:13 GMT 2010","3","","120","259200","Sat Jun 05 21:52:13 GMT 2010","236","","1J0DIKG8OW0PIC6VKTUMGK8AVSQZJC","A339SG6F8ZDJZP","Submitted","Sat May 29 22:05:36 GMT 2010","Sat May 29 22:06:08 GMT 2010","Tue Jun 01 15:06:08 PDT 2010","","","","32","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0067.jpeg","1","0","3","5","4","5","0","6","2","1"
"1359492M8SCQMFGFB5LYMM0JUYDXGA","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:11 GMT 2010","3","","120","259200","Sat Jun 05 21:52:11 GMT 2010","227","","14VKEGD1RDZORN1US1TLD2HEEM523V","A2HZ8CGOYL86XB","Submitted","Sat May 29 21:56:28 GMT 2010","Sat May 29 21:56:42 GMT 2010","Tue Jun 01 21:56:42 GMT 2010","","","","14","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0036.jpeg","2","1","0","2","1","2","2","4","6","0"
"1359492M8SCQMFGFB5LYMM0JUYDXGA","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:11 GMT 2010","3","","120","259200","Sat Jun 05 21:52:11 GMT 2010","227","","18GCMGDPZUOUFC1KQVOYK4PM9DSVW2","A3GQO6OXH6FZNA","Submitted","Sat May 29 21:52:24 GMT 2010","Sat May 29 21:52:50 GMT 2010","Tue Jun 01 21:52:50 GMT 2010","","","","26","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0036.jpeg","2","1","4","9","1","2","2","4","6","0"
"1359492M8SCQMFGFB5LYMM0JUYDXGA","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:11 GMT 2010","3","","120","259200","Sat Jun 05 21:52:11 GMT 2010","227","","1THP2JFX83TII8Q2SYD60J3OC7KMSX","A1G32DQRPRCZVW","Submitted","Sat May 29 21:57:46 GMT 2010","Sat May 29 21:57:54 GMT 2010","Tue Jun 01 14:57:54 PDT 2010","","","","8","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0036.jpeg","2","1","3","9","1","2","2","4","6","0"
"13H9YACJUL8WCTIEP4ILJQ0OOBS4DS","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:14 GMT 2010","3","","120","259200","Sat Jun 05 21:52:14 GMT 2010","240","","106O9GB32QGPJ57C544S8IC1GO7MJH","A2JS9MN77PA9D9","Submitted","Sat May 29 21:56:47 GMT 2010","Sat May 29 21:57:19 GMT 2010","Tue Jun 01 14:57:19 PDT 2010","","","","32","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0081.jpeg","4","9","2","3","7","1","3","9","1","2"
"13H9YACJUL8WCTIEP4ILJQ0OOBS4DS","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:14 GMT 2010","3","","120","259200","Sat Jun 05 21:52:14 GMT 2010","240","","1BQ70F1CPNUPRVBQU16XVDS4K2VGJ3","AQ4J6CMXP5KOO","Submitted","Sat May 29 21:52:34 GMT 2010","Sat May 29 21:53:24 GMT 2010","Tue Jun 01 21:53:24 GMT 2010","","","","50","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0081.jpeg","4","9","2","3","7","6","2","9","1","2"
"13H9YACJUL8WCTIEP4ILJQ0OOBS4DS","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:14 GMT 2010","3","","120","259200","Sat Jun 05 21:52:14 GMT 2010","240","","1W6Z93ZVUBR6KR866GZT0WXI5IO8PF","A94VTJKW6AHKH","Submitted","Sat May 29 21:53:28 GMT 2010","Sat May 29 21:53:57 GMT 2010","Tue Jun 01 21:53:57 GMT 2010","","","","29","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0081.jpeg","4","9","2","3","7","1","3","9","1","2"
"13WCBQPJ29DO9ROL7VQELMAAQALP1E","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:10 GMT 2010","3","","120","259200","Sat Jun 05 21:52:10 GMT 2010","156","","111ZTNW7XJCIPPA48TWRD8D8LTR0GI","A1K0CCRUXEXAGZ","Submitted","Sat May 29 22:11:33 GMT 2010","Sat May 29 22:12:03 GMT 2010","Tue Jun 01 15:12:03 PDT 2010","","","","30","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0016.jpeg","9","2","0","1","3","2","1","0","1","1"
"13WCBQPJ29DO9ROL7VQELMAAQALP1E","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:10 GMT 2010","3","","120","259200","Sat Jun 05 21:52:10 GMT 2010","156","","17MY34QUT6T11WWHOHP8VSX9ZTBU1E","A2HZ8CGOYL86XB","Submitted","Sat May 29 22:02:42 GMT 2010","Sat May 29 22:02:52 GMT 2010","Tue Jun 01 22:02:52 GMT 2010","","","","10","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0016.jpeg","9","2","0","1","3","2","1","0","1","1"
"13WCBQPJ29DO9ROL7VQELMAAQALP1E","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:10 GMT 2010","3","","120","259200","Sat Jun 05 21:52:10 GMT 2010","156","","1ABPZTVFUNIMBB84DXCMAWJ3Q0BRLC","AG2IOM8P24OEK","Submitted","Sat May 29 21:55:40 GMT 2010","Sat May 29 21:56:04 GMT 2010","Tue Jun 01 21:56:04 GMT 2010","","","","24","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0016.jpeg","9","2","0","1","3","2","1","0","1","1"
"14M64YSPNT9U2XCKL5ETOIN3U4MUWE","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:11 GMT 2010","3","","120","259200","Sat Jun 05 21:52:11 GMT 2010","168","","11JLPRD1XCZO7K3EWM5GVB76PL4KTG","A2HZ8CGOYL86XB","Submitted","Sat May 29 22:00:59 GMT 2010","Sat May 29 22:01:26 GMT 2010","Tue Jun 01 22:01:26 GMT 2010","","","","27","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0037.jpeg","9","8","3","8","7","0","0","7","6","0"
"14M64YSPNT9U2XCKL5ETOIN3U4MUWE","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:11 GMT 2010","3","","120","259200","Sat Jun 05 21:52:11 GMT 2010","168","","1NUAMAX52OZUNL91D7LKUOYGP8QK2N","ANUKTJIKTSTOQ","Submitted","Sat May 29 21:56:54 GMT 2010","Sat May 29 21:57:21 GMT 2010","Tue Jun 01 21:57:21 GMT 2010","","","","27","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0037.jpeg","7","8","3","1","7","0","0","7","1","0"
"14M64YSPNT9U2XCKL5ETOIN3U4MUWE","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:11 GMT 2010","3","","120","259200","Sat Jun 05 21:52:11 GMT 2010","168","","1O8DREZFFACFZ6ITEU5ZAOE4SM2PFE","A3B031YKKWFYFM","Submitted","Sat May 29 22:05:08 GMT 2010","Sat May 29 22:05:25 GMT 2010","Tue Jun 01 15:05:25 PDT 2010","","","","17","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0037.jpeg","9","8","3","1","7","0","0","7","8","8"
"15C3U5SDY6SSHKNF5XF2P92HF0T123","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:13 GMT 2010","3","","120","259200","Sat Jun 05 21:52:13 GMT 2010","154","","1CFJ03EKCOD6G0P8SY3VIBU159KZR4","A3GQO6OXH6FZNA","Submitted","Sat May 29 22:07:00 GMT 2010","Sat May 29 22:07:21 GMT 2010","Tue Jun 01 15:07:21 PDT 2010","","","","21","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0063.jpeg","9","0","7","6","1","8","2","8","3","4"
"15C3U5SDY6SSHKNF5XF2P92HF0T123","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:52:13 GMT 2010","3","","120","259200","Sat Jun 05 21:52:13 GMT 2010","154","","1DI3J0DOGJXLWCNB35KVVKGPYIRNYD","ANUKTJIKTSTOQ","Submitted","Sat May 29 21:59:31 GMT 2010","Sat May 29 21:59:55 GMT 2010","Tue Jun 01 21:59:55 GMT 2010","","","","24","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0063.jpeg","9","0","3","6","1","8","2","8","3","4"
