"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","Input.image_url","Answer.c9","Answer.c10","Answer.c1","Answer.c2","Answer.c3","Answer.c4","Answer.c5","Answer.c6","Answer.c7","Answer.c8","Approve","Reject"
"1IMI7L1FVY6E4VF7EAUYSCCF1QQEDS","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","95","","1SHDYCQQZXTGM3DALLOMF3Q3B5ME3W","A1YZOZ47WRGMW2","Submitted","Wed Apr 28 22:42:45 GMT 2010","Wed Apr 28 22:43:10 GMT 2010","Sat May 01 22:43:10 GMT 2010","","","","25","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0002.jpeg","6","8","s","r","5","3","i","1","8","m"
"1IMI7L1FVY6E4VF7EAUYSCCF1QQEDS","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","95","","1UHESCMOKLPPCG8ND8OUH3MTTXY2ZI","A14X4K5DRYLPGC","Submitted","Thu Apr 29 01:35:10 GMT 2010","Thu Apr 29 01:35:54 GMT 2010","Sun May 02 01:35:54 GMT 2010","","","","44","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0002.jpeg","6","8","S","B","5","3","l","L","8","R"
"1P54GVASM282NVXQVQJNXKIN47GTVV","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","203","","10SOXO84RQOEESXDZOY6RV9LM2TXOJ","AN5TU6J5IK31","Submitted","Wed Apr 28 23:28:36 GMT 2010","Wed Apr 28 23:29:31 GMT 2010","Sat May 01 23:29:31 GMT 2010","","","","55","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0003.jpeg","Y","O","R","1","S","c","L","x","b","k"
"1P54GVASM282NVXQVQJNXKIN47GTVV","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","203","","1D152XJ0QQJPT6HKROPF5FZS1RPIWH","A23PYI8OTGP53Y","Submitted","Wed Apr 28 23:27:13 GMT 2010","Wed Apr 28 23:28:12 GMT 2010","Sat May 01 23:28:12 GMT 2010","","","","59","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0003.jpeg","y","o","R","1","S","c","1","H","b","o"
"1P54GVASM282NVXQVQJNXKIN47GTVV","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","203","","1P00GVSOX4WS6D4CBMWS06NG3LGH3H","A2PN8IIS7U9YX1","Submitted","Thu Apr 29 01:01:41 GMT 2010","Thu Apr 29 01:02:21 GMT 2010","Sun May 02 01:02:21 GMT 2010","","","","40","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0003.jpeg","r","o","R","i","S","r","L","H","b","y"
"1TJPM75XJGN5V7IF7R8MEAPMP2R3RW","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","248","","17UQE677UFSV661T90J8SG012DDDVY","A3HNT6SZG5IBCQ","Submitted","Wed Apr 28 21:57:17 GMT 2010","Wed Apr 28 21:58:52 GMT 2010","Sat May 01 21:58:52 GMT 2010","","","","95","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0004.jpeg","2","i","b","1","1","a","6","H","0","W"
"1TJPM75XJGN5V7IF7R8MEAPMP2R3RW","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","248","","19R2WJXZXYY5FSH0G6NW1I3SW45RAJ","AN5TU6J5IK31","Submitted","Wed Apr 28 23:34:24 GMT 2010","Wed Apr 28 23:35:26 GMT 2010","Sat May 01 23:35:26 GMT 2010","","","","62","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0004.jpeg","2","i","b","l","l","p","6","A","o","W"
"1TJPM75XJGN5V7IF7R8MEAPMP2R3RW","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","248","","1JRJWK704XPWWAQXOII9CD8J5101H7","A3NEAC780MRHAN","Submitted","Wed Apr 28 21:53:17 GMT 2010","Wed Apr 28 21:54:20 GMT 2010","Sat May 01 21:54:20 GMT 2010","","","","63","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0004.jpeg","2","i","b","I","B","p","6","H","i","w"
"19BLL4YDP0N687UGMWIEZE5RQ52LXN","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:25 GMT 2010","3","","120","259200","Wed May 05 21:36:25 GMT 2010","34","","12IVG74YZ6MQT0ETI8BIA2NJS8R7FG","A2ECG2LINOR52G","Submitted","Thu Apr 29 01:57:38 GMT 2010","Thu Apr 29 01:58:09 GMT 2010","Sun May 02 01:58:09 GMT 2010","","","","31","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0203.jpeg","U","4","4","N","l","P","9","o","O","P"
"19BLL4YDP0N687UGMWIEZE5RQ52LXN","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:25 GMT 2010","3","","120","259200","Wed May 05 21:36:25 GMT 2010","34","","1E6GNIQZCUP58S6W4J8E36OE6WLOE4","A14X4K5DRYLPGC","Submitted","Thu Apr 29 01:49:03 GMT 2010","Thu Apr 29 01:49:29 GMT 2010","Sun May 02 01:49:29 GMT 2010","","","","26","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0203.jpeg","u","4","4","N","1","p","7","C","0","p"
"19BLL4YDP0N687UGMWIEZE5RQ52LXN","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:25 GMT 2010","3","","120","259200","Wed May 05 21:36:25 GMT 2010","34","","1U4C5MYGMZ70C0TMYH39RQU7Z399ZI","A3RMYOLYFDCMXU","Submitted","Thu Apr 29 01:54:21 GMT 2010","Thu Apr 29 01:55:05 GMT 2010","Sun May 02 01:55:05 GMT 2010","","","","44","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0203.jpeg","u","4","4","x","I","P","8","G","0","P"
"1106COW3CQBZPSSNPJ2KPCVEC81OWE","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","143","","191OJ0JX6T3J0I0EZ4CFU0ONP1GE5P","A14X4K5DRYLPGC","Submitted","Thu Apr 29 01:42:54 GMT 2010","Thu Apr 29 01:43:18 GMT 2010","Sun May 02 01:43:18 GMT 2010","","","","24","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0005.jpeg","h","8","e","1","2","r","6","d","8","3"
"1106COW3CQBZPSSNPJ2KPCVEC81OWE","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","143","","1RX7N0X2P38B6W0AUFWLCI9N12R5FU","A248YVYWOVQYYU","Submitted","Wed Apr 28 21:41:54 GMT 2010","Wed Apr 28 21:42:35 GMT 2010","Sat May 01 21:42:35 GMT 2010","","","","41","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0005.jpeg","6","8","e","i","a","r","6","d","8","3"
"1106COW3CQBZPSSNPJ2KPCVEC81OWE","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","143","","1ZKICLBRZAWMXO3IUJNJ7OAHSKEUOQ","A1KEUTPTGWEHKK","Submitted","Thu Apr 29 01:20:44 GMT 2010","Thu Apr 29 01:21:29 GMT 2010","Sun May 02 01:21:29 GMT 2010","","","","45","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0005.jpeg","h","8","e","l","2","C","6","d","g","2"
"138UGMI1LKGFRAGUCN9JJ7GU2OFGZA","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:24 GMT 2010","3","","120","259200","Wed May 05 21:36:24 GMT 2010","209","","149Y63T6ZYV7XBOTUEX92SOF964OTQ","A3UVVSQCJT2F0S","Submitted","Wed Apr 28 22:16:31 GMT 2010","Wed Apr 28 22:17:36 GMT 2010","Sat May 01 22:17:36 GMT 2010","","","","65","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0204.jpeg","J","X","G","7","E","d","e","n","W","0"
"138UGMI1LKGFRAGUCN9JJ7GU2OFGZA","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:24 GMT 2010","3","","120","259200","Wed May 05 21:36:24 GMT 2010","209","","15GKFVSWFQ24GX7WNBHS5CSTOU3B8N","A3RMYOLYFDCMXU","Submitted","Thu Apr 29 01:01:52 GMT 2010","Thu Apr 29 01:02:39 GMT 2010","Sun May 02 01:02:39 GMT 2010","","","","47","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0204.jpeg","i","x","f","4","E","h","e","n","W","a"
"138UGMI1LKGFRAGUCN9JJ7GU2OFGZA","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:24 GMT 2010","3","","120","259200","Wed May 05 21:36:24 GMT 2010","209","","1Z0PTXX7N2CUCUMNBMQ0F6UTQCFLAM","ANUXUJE8QRE0C","Submitted","Wed Apr 28 22:24:10 GMT 2010","Wed Apr 28 22:24:48 GMT 2010","Sat May 01 22:24:48 GMT 2010","","","","38","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0204.jpeg","i","x","r","7","n","h","e","n","w","a"
"1LX0YI181Q8FN37ZTMTHICWA7B465R","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","211","","1GG3DGQR8UGLMJ4DZCU8GRFLECGS1I","ANUXUJE8QRE0C","Submitted","Wed Apr 28 22:22:59 GMT 2010","Wed Apr 28 22:24:04 GMT 2010","Sat May 01 22:24:04 GMT 2010","","","","65","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0006.jpeg","S","i","7","O","U","2","7","8","i","n"
"1LX0YI181Q8FN37ZTMTHICWA7B465R","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","211","","1KMCC7QTGWHYNMEXNXRCSK2JG797EV","A2ID7EHKWYCCFN","Submitted","Wed Apr 28 23:10:50 GMT 2010","Wed Apr 28 23:12:19 GMT 2010","Sat May 01 23:12:19 GMT 2010","","","","89","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0006.jpeg","s","i","O","o","u","V","5","8","l","A"
"1LX0YI181Q8FN37ZTMTHICWA7B465R","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","211","","1TAAASB0TY6K935XDODJXUHYY84944","A3RMYOLYFDCMXU","Submitted","Thu Apr 29 01:07:40 GMT 2010","Thu Apr 29 01:08:36 GMT 2010","Sun May 02 01:08:36 GMT 2010","","","","56","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0006.jpeg","S","I","Q","O","u","","7","8","I","n"
"1NF38PPPPPGMV3GM1VEIMXYG53MTSQ","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:24 GMT 2010","3","","120","259200","Wed May 05 21:36:24 GMT 2010","112","","16QBEASM2HWENKKGW0JT9H5FAPTSWL","A385LM6N33I5SD","Submitted","Thu Apr 29 01:35:50 GMT 2010","Thu Apr 29 01:37:20 GMT 2010","Sun May 02 01:37:20 GMT 2010","","","","90","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0205.jpeg","m","i","e","K","2","S","d","M","b","L"
"1NF38PPPPPGMV3GM1VEIMXYG53MTSQ","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:24 GMT 2010","3","","120","259200","Wed May 05 21:36:24 GMT 2010","112","","1N5PIQW9UJHAYG58B3U930B6WZB8J4","A2MQD2I4GOVQ0X","Submitted","Wed Apr 28 23:57:37 GMT 2010","Wed Apr 28 23:58:28 GMT 2010","Sat May 01 23:58:28 GMT 2010","","","","51","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0205.jpeg","m","i","e","K","2","S","e","m","b","L"
"1NF38PPPPPGMV3GM1VEIMXYG53MTSQ","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:24 GMT 2010","3","","120","259200","Wed May 05 21:36:24 GMT 2010","112","","1U9107580XL5Y59REYWOFVCI3XM4NZ","A3RMYOLYFDCMXU","Submitted","Thu Apr 29 00:57:01 GMT 2010","Thu Apr 29 00:57:49 GMT 2010","Sun May 02 00:57:49 GMT 2010","","","","48","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0205.jpeg","m","i","e","K","2","S","a","m","6","L"
"1WQ0GVSOX4WS6D4CBMWS06NG2TTH3D","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","126","","11ALUIE3GHZNY0R5U3L6P5OBXI5K1V","A38FY7U64LEWO6","Submitted","Thu Apr 29 00:18:16 GMT 2010","Thu Apr 29 00:18:39 GMT 2010","Sun May 02 00:18:39 GMT 2010","","","","23","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0007.jpeg","e","l","o","3","u","c","3","c","3","h"
"1WQ0GVSOX4WS6D4CBMWS06NG2TTH3D","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","126","","1DGUDLHSADLLLAK1QABO6L92JK1108","A1M4UCBP707KBZ","Submitted","Thu Apr 29 00:37:09 GMT 2010","Thu Apr 29 00:38:46 GMT 2010","Sun May 02 00:38:46 GMT 2010","","","","97","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0007.jpeg","e","L","o","3","U","c","3","c","T","H"
"1WQ0GVSOX4WS6D4CBMWS06NG2TTH3D","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:47 GMT 2010","3","","120","259200","Wed May 05 21:36:47 GMT 2010","126","","1IEQ47YIY0Z98KAU5H1INF7GW7ZFYO","A14X4K5DRYLPGC","Submitted","Thu Apr 29 01:25:52 GMT 2010","Thu Apr 29 01:26:23 GMT 2010","Sun May 02 01:26:23 GMT 2010","","","","31","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0007.jpeg","e","L","0","3","U","C","3","c","7","H"
"1ZKK8F2Y2EB2A4534WUOEHQER9JWQU","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:24 GMT 2010","3","","120","259200","Wed May 05 21:36:24 GMT 2010","214","","1DI3J0DOGJXLWCNB35KVVKGPYYJYNC","AN5TU6J5IK31","Submitted","Wed Apr 28 23:23:03 GMT 2010","Wed Apr 28 23:23:39 GMT 2010","Sat May 01 23:23:39 GMT 2010","","","","36","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0206.jpeg","D","i","8","t","o","4","s","a","u","8"
"1ZKK8F2Y2EB2A4534WUOEHQER9JWQU","1UADW3IYI7DKPFPEMCXOI4QW7UIRHK","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.02","Wed Apr 28 21:36:24 GMT 2010","3","","120","259200","Wed May 05 21:36:24 GMT 2010","214","","1H51748DP949E3LGMED7TKK9NXJMF3","A2MQD2I4GOVQ0X","Submitted","Thu Apr 29 00:00:33 GMT 2010","Thu Apr 29 00:01:23 GMT 2010","Sun May 02 00:01:23 GMT 2010","","","","50","http://www-etud.iro.umontreal.ca/~erhandum/amt/p07/p07_0206.jpeg","D","i","8","t","0","4","s","a","u","8"
